diseaseFromSourceMappedId,targetId
EFO_0005921,ENSG00000169047
EFO_0005921,ENSG00000140470
EFO_0005921,ENSG00000164134
EFO_0005921,ENSG00000068078
EFO_0005921,ENSG00000154734
EFO_0005921,ENSG00000073792
EFO_0005921,ENSG00000130700
EFO_0005921,ENSG00000142303
EFO_0005921,ENSG00000163501
EFO_0005921,ENSG00000118702
EFO_0005921,ENSG00000121005
EFO_0005921,ENSG00000169231
EFO_0005921,ENSG00000010671
EFO_0005921,ENSG00000157766
EFO_0005921,ENSG00000049192
EFO_0005921,ENSG00000103196
EFO_0005921,ENSG00000183196
EFO_0005921,ENSG00000171199
EFO_0005921,ENSG00000117139
EFO_0005921,ENSG00000140443
EFO_0005921,ENSG00000102312
EFO_0005921,ENSG00000103335
EFO_0005921,ENSG00000105723
EFO_0005921,ENSG00000164867
EFO_0005921,ENSG00000119681
EFO_0005921,ENSG00000143382
EFO_0005921,ENSG00000113389
EFO_0005921,ENSG00000119638
EFO_0005921,ENSG00000159899
EFO_0005921,ENSG00000143476
EFO_0005921,ENSG00000121486
EFO_0005921,ENSG00000101745
EFO_0005921,ENSG00000196712
EFO_0005921,ENSG00000066827
EFO_0005921,ENSG00000138685
EFO_0005921,ENSG00000257727
EFO_0005921,ENSG00000080345
EFO_0005921,ENSG00000147155
EFO_0005921,ENSG00000113739
EFO_0005921,ENSG00000166033
EFO_0005921,ENSG00000088826
EFO_0005921,ENSG00000155657
EFO_0005921,ENSG00000134013
EFO_0005921,ENSG00000121853
EFO_0005921,ENSG00000010803
EFO_0005921,ENSG00000149257
EFO_0005921,ENSG00000109625
EFO_0005921,ENSG00000162733
EFO_0005921,ENSG00000198743
EFO_0005921,ENSG00000136859
EFO_0005921,ENSG00000171812
EFO_0005921,ENSG00000151914
EFO_0005921,ENSG00000259384
EFO_0005921,ENSG00000110090
EFO_0005921,ENSG00000171587
EFO_0005921,ENSG00000168792
EFO_0005921,ENSG00000100354
EFO_0005921,ENSG00000141027
EFO_0005921,ENSG00000178252
EFO_0005921,ENSG00000170471
EFO_0005921,ENSG00000143631
EFO_0005921,ENSG00000198586
EFO_0005921,ENSG00000101266
EFO_0005921,ENSG00000112033
EFO_0005921,ENSG00000146197
EFO_0005921,ENSG00000175318
EFO_0005921,ENSG00000092439
EFO_0005921,ENSG00000092148
EFO_0005921,ENSG00000119574
EFO_0005921,ENSG00000116183
EFO_0005921,ENSG00000117724
EFO_0005921,ENSG00000136068
EFO_0005921,ENSG00000058453
EFO_0005921,ENSG00000139044
EFO_0005921,ENSG00000099769
EFO_0005921,ENSG00000135999
EFO_0005921,ENSG00000143412
EFO_0005921,ENSG00000185960
