diseaseFromSourceMappedId,targetId
EFO_0007800,ENSG00000166603
EFO_0007800,ENSG00000171812
EFO_0007800,ENSG00000168778
EFO_0007800,ENSG00000156140
EFO_0007800,ENSG00000024048
EFO_0007800,ENSG00000010310
EFO_0007800,ENSG00000049192
EFO_0007800,ENSG00000143924
EFO_0007800,ENSG00000165572
EFO_0007800,ENSG00000116183
EFO_0007800,ENSG00000167676
EFO_0007800,ENSG00000106624
EFO_0007800,ENSG00000142303
EFO_0007800,ENSG00000186803
EFO_0007800,ENSG00000080345
EFO_0007800,ENSG00000132170
EFO_0007800,ENSG00000204396
EFO_0007800,ENSG00000140459
EFO_0007800,ENSG00000167118
EFO_0007800,ENSG00000140470
EFO_0007800,ENSG00000113296
EFO_0007800,ENSG00000104848
EFO_0007800,ENSG00000138193
EFO_0007800,ENSG00000205220
EFO_0007800,ENSG00000142871
EFO_0007800,ENSG00000175426
EFO_0007800,ENSG00000107018
EFO_0007800,ENSG00000138688
EFO_0007800,ENSG00000103196
EFO_0007800,ENSG00000101191
EFO_0007800,ENSG00000152270
EFO_0007800,ENSG00000155918
EFO_0007800,ENSG00000113389
EFO_0007800,ENSG00000169604
EFO_0007800,ENSG00000205978
EFO_0007800,ENSG00000138829
EFO_0007800,ENSG00000177352
EFO_0007800,ENSG00000187180
EFO_0007800,ENSG00000154358
EFO_0007800,ENSG00000173250
EFO_0007800,ENSG00000014914
EFO_0007800,ENSG00000119242
EFO_0007800,ENSG00000136051
EFO_0007800,ENSG00000197859
EFO_0007800,ENSG00000189221
EFO_0007800,ENSG00000169231
EFO_0007800,ENSG00000203795
EFO_0007800,ENSG00000162733
EFO_0007800,ENSG00000131016
EFO_0007800,ENSG00000185313
EFO_0007800,ENSG00000129968
EFO_0007800,ENSG00000143631
EFO_0007800,ENSG00000136859
EFO_0007800,ENSG00000111799
EFO_0007800,ENSG00000143318
EFO_0007800,ENSG00000169047
