diseaseFromSourceMappedId,targetId
EFO_0022234,ENSG00000166035
EFO_0022234,ENSG00000132855
EFO_0022234,ENSG00000124257
EFO_0022234,ENSG00000213398
EFO_0022234,ENSG00000087237
EFO_0022234,ENSG00000169174
EFO_0022234,ENSG00000100979
EFO_0022234,ENSG00000141505
EFO_0022234,ENSG00000073060
EFO_0022234,ENSG00000152270
EFO_0022234,ENSG00000110243
EFO_0022234,ENSG00000130164
EFO_0022234,ENSG00000084674
EFO_0022234,ENSG00000110245
EFO_0022234,ENSG00000025434
EFO_0022234,ENSG00000134030
EFO_0022234,ENSG00000111252
EFO_0022234,ENSG00000278318
EFO_0022234,ENSG00000042813
