diseaseFromSourceMappedId,targetId
EFO_0007789,ENSG00000185960
EFO_0007789,ENSG00000064989
EFO_0007789,ENSG00000140470
EFO_0007789,ENSG00000068078
EFO_0007789,ENSG00000159899
EFO_0007789,ENSG00000106624
EFO_0007789,ENSG00000111266
EFO_0007789,ENSG00000066827
EFO_0007789,ENSG00000103335
EFO_0007789,ENSG00000113389
EFO_0007789,ENSG00000171105
EFO_0007789,ENSG00000167676
EFO_0007789,ENSG00000156140
EFO_0007789,ENSG00000166819
EFO_0007789,ENSG00000157766
EFO_0007789,ENSG00000105472
EFO_0007789,ENSG00000049192
EFO_0007789,ENSG00000010327
EFO_0007789,ENSG00000005810
EFO_0007789,ENSG00000101745
EFO_0007789,ENSG00000152270
