diseaseFromSourceMappedId,targetId
EFO_0004617,ENSG00000134873
EFO_0004617,ENSG00000081479
EFO_0004617,ENSG00000131183
EFO_0004617,ENSG00000198569
EFO_0004617,ENSG00000101439
EFO_0004617,ENSG00000116752
EFO_0004617,ENSG00000130762
EFO_0004617,ENSG00000111252
EFO_0004617,ENSG00000168769
EFO_0004617,ENSG00000128849
EFO_0004617,ENSG00000008710
EFO_0004617,ENSG00000118762
EFO_0004617,ENSG00000019186
EFO_0004617,ENSG00000101435
EFO_0004617,ENSG00000021488
EFO_0004617,ENSG00000101441
EFO_0004617,ENSG00000196712
EFO_0004617,ENSG00000187535
EFO_0004617,ENSG00000174358
EFO_0004617,ENSG00000136872
EFO_0004617,ENSG00000074803
EFO_0004617,ENSG00000187098
EFO_0004617,ENSG00000170927
EFO_0004617,ENSG00000198743
EFO_0004617,ENSG00000185950
EFO_0004617,ENSG00000173335
EFO_0004617,ENSG00000204001
EFO_0004617,ENSG00000130700
EFO_0004617,ENSG00000089234
EFO_0004617,ENSG00000149435
EFO_0004617,ENSG00000027644
EFO_0004617,ENSG00000146830
EFO_0004617,ENSG00000138760
EFO_0004617,ENSG00000173064
EFO_0004617,ENSG00000131482
EFO_0004617,ENSG00000078098
