diseaseFromSourceMappedId,targetId
EFO_0004532,ENSG00000100031
EFO_0004532,ENSG00000088827
EFO_0004532,ENSG00000089159
EFO_0004532,ENSG00000073734
EFO_0004532,ENSG00000120889
EFO_0004532,ENSG00000143375
EFO_0004532,ENSG00000178026
EFO_0004532,ENSG00000205436
EFO_0004532,ENSG00000140650
EFO_0004532,ENSG00000170927
EFO_0004532,ENSG00000258555
EFO_0004532,ENSG00000099991
EFO_0004532,ENSG00000095539
EFO_0004532,ENSG00000148584
EFO_0004532,ENSG00000131482
EFO_0004532,ENSG00000005471
EFO_0004532,ENSG00000143365
EFO_0004532,ENSG00000131910
EFO_0004532,ENSG00000157992
EFO_0004532,ENSG00000078269
EFO_0004532,ENSG00000153066
EFO_0004532,ENSG00000070159
EFO_0004532,ENSG00000143257
EFO_0004532,ENSG00000100024
EFO_0004532,ENSG00000128849
EFO_0004532,ENSG00000173156
EFO_0004532,ENSG00000251357
EFO_0004532,ENSG00000163694
EFO_0004532,ENSG00000133460
EFO_0004532,ENSG00000168096
EFO_0004532,ENSG00000100014
EFO_0004532,ENSG00000136068
