diseaseFromSourceMappedId,targetId
EFO_0010968,ENSG00000162551
EFO_0010968,ENSG00000118972
EFO_0010968,ENSG00000197594
EFO_0010968,ENSG00000111247
EFO_0010968,ENSG00000123739
EFO_0010968,ENSG00000109072
EFO_0010968,ENSG00000102174
EFO_0010968,ENSG00000198569
EFO_0010968,ENSG00000154122
EFO_0010968,ENSG00000036828
EFO_0010968,ENSG00000132703
EFO_0010968,ENSG00000136542
EFO_0010968,ENSG00000123892
EFO_0010968,ENSG00000111252
EFO_0010968,ENSG00000072080
EFO_0010968,ENSG00000142794
EFO_0010968,ENSG00000231389
EFO_0010968,ENSG00000131183
