diseaseFromSourceMappedId,targetId
Orphanet_91088,ENSG00000169174
Orphanet_91088,ENSG00000008710
Orphanet_91088,ENSG00000119772
Orphanet_91088,ENSG00000130164
Orphanet_91088,ENSG00000167772
Orphanet_91088,ENSG00000168769
Orphanet_91088,ENSG00000095059
Orphanet_91088,ENSG00000084674
Orphanet_91088,ENSG00000161547
Orphanet_91088,ENSG00000171456
