diseaseFromSourceMappedId,targetId
EFO_0004570,ENSG00000244734
EFO_0004570,ENSG00000004939
EFO_0004570,ENSG00000167165
EFO_0004570,ENSG00000163554
EFO_0004570,ENSG00000143257
EFO_0004570,ENSG00000241635
EFO_0004570,ENSG00000242366
EFO_0004570,ENSG00000085982
EFO_0004570,ENSG00000101974
EFO_0004570,ENSG00000023839
EFO_0004570,ENSG00000062282
EFO_0004570,ENSG00000241119
EFO_0004570,ENSG00000134538
EFO_0004570,ENSG00000130427
EFO_0004570,ENSG00000288705
EFO_0004570,ENSG00000144852
EFO_0004570,ENSG00000244474
EFO_0004570,ENSG00000084674
EFO_0004570,ENSG00000112077
EFO_0004570,ENSG00000244122
EFO_0004570,ENSG00000288702
EFO_0004570,ENSG00000130561
EFO_0004570,ENSG00000242515
EFO_0004570,ENSG00000257062
EFO_0004570,ENSG00000169174
EFO_0004570,ENSG00000111252
EFO_0004570,ENSG00000111700
EFO_0004570,ENSG00000144481
EFO_0004570,ENSG00000173064
EFO_0004570,ENSG00000123485
EFO_0004570,ENSG00000257046
EFO_0004570,ENSG00000108846
EFO_0004570,ENSG00000103335
EFO_0004570,ENSG00000163295
EFO_0004570,ENSG00000029534
EFO_0004570,ENSG00000188868
EFO_0004570,ENSG00000163631
EFO_0004570,ENSG00000204120
EFO_0004570,ENSG00000185038
EFO_0004570,ENSG00000127324
EFO_0004570,ENSG00000115488
EFO_0004570,ENSG00000077044
EFO_0004570,ENSG00000181722
EFO_0004570,ENSG00000204711
EFO_0004570,ENSG00000278637
