diseaseFromSourceMappedId,targetId
EFO_0004518,ENSG00000131183
EFO_0004518,ENSG00000134873
EFO_0004518,ENSG00000021488
EFO_0004518,ENSG00000008710
EFO_0004518,ENSG00000133135
EFO_0004518,ENSG00000144908
EFO_0004518,ENSG00000178828
EFO_0004518,ENSG00000081479
EFO_0004518,ENSG00000166855
EFO_0004518,ENSG00000198569
EFO_0004518,ENSG00000174358
EFO_0004518,ENSG00000112499
EFO_0004518,ENSG00000118762
EFO_0004518,ENSG00000142494
EFO_0004518,ENSG00000110245
EFO_0004518,ENSG00000140986
EFO_0004518,ENSG00000170927
EFO_0004518,ENSG00000137204
EFO_0004518,ENSG00000136872
EFO_0004518,ENSG00000154358
EFO_0004518,ENSG00000162241
EFO_0004518,ENSG00000128849
EFO_0004518,ENSG00000138379
