diseaseFromSourceMappedId,targetId
EFO_0000565,ENSG00000173575
EFO_0000565,ENSG00000115524
EFO_0000565,ENSG00000168769
EFO_0000565,ENSG00000119772
EFO_0000565,ENSG00000159216
EFO_0000565,ENSG00000141510
EFO_0000565,ENSG00000213281
EFO_0000565,ENSG00000128513
EFO_0000565,ENSG00000276747
EFO_0000565,ENSG00000161547
EFO_0000565,ENSG00000182054
EFO_0000565,ENSG00000149311
EFO_0000565,ENSG00000133703
EFO_0000565,ENSG00000172578
EFO_0000565,ENSG00000082898
EFO_0000565,ENSG00000183258
EFO_0000565,ENSG00000106462
EFO_0000565,ENSG00000148400
EFO_0000565,ENSG00000254709
EFO_0000565,ENSG00000171456
EFO_0000565,ENSG00000118655
