diseaseFromSourceMappedId,targetId
EFO_0004312,ENSG00000166033
EFO_0004312,ENSG00000143341
EFO_0004312,ENSG00000142303
EFO_0004312,ENSG00000140470
EFO_0004312,ENSG00000080345
EFO_0004312,ENSG00000178252
EFO_0004312,ENSG00000149257
EFO_0004312,ENSG00000100281
EFO_0004312,ENSG00000130700
EFO_0004312,ENSG00000155657
EFO_0004312,ENSG00000176971
EFO_0004312,ENSG00000198743
EFO_0004312,ENSG00000108381
EFO_0004312,ENSG00000159899
EFO_0004312,ENSG00000092439
EFO_0004312,ENSG00000073792
EFO_0004312,ENSG00000066827
EFO_0004312,ENSG00000162733
EFO_0004312,ENSG00000117139
EFO_0004312,ENSG00000113739
EFO_0004312,ENSG00000197859
EFO_0004312,ENSG00000009413
EFO_0004312,ENSG00000100354
EFO_0004312,ENSG00000154358
EFO_0004312,ENSG00000164134
EFO_0004312,ENSG00000175318
EFO_0004312,ENSG00000141027
EFO_0004312,ENSG00000101745
EFO_0004312,ENSG00000049192
EFO_0004312,ENSG00000119638
EFO_0004312,ENSG00000137834
EFO_0004312,ENSG00000168675
EFO_0004312,ENSG00000152270
EFO_0004312,ENSG00000154734
EFO_0004312,ENSG00000270647
EFO_0004312,ENSG00000169047
EFO_0004312,ENSG00000185359
EFO_0004312,ENSG00000187323
EFO_0004312,ENSG00000143382
EFO_0004312,ENSG00000143013
EFO_0004312,ENSG00000061987
EFO_0004312,ENSG00000198055
EFO_0004312,ENSG00000163501
EFO_0004312,ENSG00000167522
