diseaseFromSourceMappedId,targetId
EFO_0004302,ENSG00000146197
EFO_0004302,ENSG00000169047
EFO_0004302,ENSG00000178252
EFO_0004302,ENSG00000140443
EFO_0004302,ENSG00000143476
EFO_0004302,ENSG00000152270
EFO_0004302,ENSG00000186577
EFO_0004302,ENSG00000257727
EFO_0004302,ENSG00000155657
EFO_0004302,ENSG00000099769
EFO_0004302,ENSG00000145386
EFO_0004302,ENSG00000116183
EFO_0004302,ENSG00000066827
EFO_0004302,ENSG00000157766
EFO_0004302,ENSG00000166603
EFO_0004302,ENSG00000178177
EFO_0004302,ENSG00000259900
EFO_0004302,ENSG00000196739
EFO_0004302,ENSG00000162032
EFO_0004302,ENSG00000113739
EFO_0004302,ENSG00000024048
EFO_0004302,ENSG00000138685
EFO_0004302,ENSG00000169231
EFO_0004302,ENSG00000176387
EFO_0004302,ENSG00000119403
EFO_0004302,ENSG00000123572
EFO_0004302,ENSG00000095906
EFO_0004302,ENSG00000113389
EFO_0004302,ENSG00000182752
EFO_0004302,ENSG00000168496
EFO_0004302,ENSG00000179295
EFO_0004302,ENSG00000149177
EFO_0004302,ENSG00000064961
EFO_0004302,ENSG00000138688
EFO_0004302,ENSG00000259384
EFO_0004302,ENSG00000173889
EFO_0004302,ENSG00000121853
EFO_0004302,ENSG00000084652
EFO_0004302,ENSG00000103335
EFO_0004302,ENSG00000010310
EFO_0004302,ENSG00000091831
EFO_0004302,ENSG00000132581
EFO_0004302,ENSG00000118702
EFO_0004302,ENSG00000101224
EFO_0004302,ENSG00000133124
EFO_0004302,ENSG00000171150
EFO_0004302,ENSG00000012817
EFO_0004302,ENSG00000159899
EFO_0004302,ENSG00000100578
EFO_0004302,ENSG00000131482
EFO_0004302,ENSG00000131459
EFO_0004302,ENSG00000276043
EFO_0004302,ENSG00000151914
EFO_0004302,ENSG00000025293
EFO_0004302,ENSG00000107863
EFO_0004302,ENSG00000204525
EFO_0004302,ENSG00000118058
