diseaseFromSourceMappedId,targetId
EFO_0007986,ENSG00000159023
EFO_0007986,ENSG00000179218
EFO_0007986,ENSG00000168769
EFO_0007986,ENSG00000163554
EFO_0007986,ENSG00000244734
EFO_0007986,ENSG00000143627
EFO_0007986,ENSG00000096968
EFO_0007986,ENSG00000070182
EFO_0007986,ENSG00000029534
EFO_0007986,ENSG00000214706
EFO_0007986,ENSG00000137198
EFO_0007986,ENSG00000204613
EFO_0007986,ENSG00000004939
EFO_0007986,ENSG00000198858
EFO_0007986,ENSG00000145703
EFO_0007986,ENSG00000176170
EFO_0007986,ENSG00000111252
EFO_0007986,ENSG00000022840
EFO_0007986,ENSG00000101310
EFO_0007986,ENSG00000100345
EFO_0007986,ENSG00000112077
EFO_0007986,ENSG00000183508
EFO_0007986,ENSG00000115657
EFO_0007986,ENSG00000133805
EFO_0007986,ENSG00000180708
EFO_0007986,ENSG00000103335
EFO_0007986,ENSG00000152270
EFO_0007986,ENSG00000166819
EFO_0007986,ENSG00000240505
EFO_0007986,ENSG00000187010
EFO_0007986,ENSG00000112339
EFO_0007986,ENSG00000205639
EFO_0007986,ENSG00000235169
EFO_0007986,ENSG00000084774
EFO_0007986,ENSG00000161547
EFO_0007986,ENSG00000133742
EFO_0007986,ENSG00000106991
EFO_0007986,ENSG00000124508
EFO_0007986,ENSG00000167333
EFO_0007986,ENSG00000162722
EFO_0007986,ENSG00000267534
EFO_0007986,ENSG00000206177
EFO_0007986,ENSG00000152684
EFO_0007986,ENSG00000165702
EFO_0007986,ENSG00000197969
EFO_0007986,ENSG00000106868
EFO_0007986,ENSG00000173064
EFO_0007986,ENSG00000236320
EFO_0007986,ENSG00000101782
EFO_0007986,ENSG00000164062
EFO_0007986,ENSG00000114395
EFO_0007986,ENSG00000086232
EFO_0007986,ENSG00000204614
EFO_0007986,ENSG00000090013
EFO_0007986,ENSG00000137834
EFO_0007986,ENSG00000130300
EFO_0007986,ENSG00000101162
EFO_0007986,ENSG00000184357
EFO_0007986,ENSG00000164068
EFO_0007986,ENSG00000175054
EFO_0007986,ENSG00000276180
EFO_0007986,ENSG00000164061
EFO_0007986,ENSG00000080031
EFO_0007986,ENSG00000172500
EFO_0007986,ENSG00000137404
EFO_0007986,ENSG00000187266
EFO_0007986,ENSG00000143942
EFO_0007986,ENSG00000170180
EFO_0007986,ENSG00000127824
EFO_0007986,ENSG00000169371
EFO_0007986,ENSG00000149781
EFO_0007986,ENSG00000066422
