diseaseFromSourceMappedId,targetId
EFO_0007989,ENSG00000168769
EFO_0007989,ENSG00000177663
EFO_0007989,ENSG00000141458
EFO_0007989,ENSG00000102743
EFO_0007989,ENSG00000163219
EFO_0007989,ENSG00000092067
EFO_0007989,ENSG00000080031
EFO_0007989,ENSG00000101347
EFO_0007989,ENSG00000101745
EFO_0007989,ENSG00000198055
EFO_0007989,ENSG00000005381
EFO_0007989,ENSG00000122025
EFO_0007989,ENSG00000121807
EFO_0007989,ENSG00000180953
EFO_0007989,ENSG00000240505
EFO_0007989,ENSG00000198502
EFO_0007989,ENSG00000180871
EFO_0007989,ENSG00000163466
EFO_0007989,ENSG00000176170
EFO_0007989,ENSG00000111252
EFO_0007989,ENSG00000140968
EFO_0007989,ENSG00000114656
EFO_0007989,ENSG00000136371
EFO_0007989,ENSG00000172232
