diseaseFromSourceMappedId,targetId
EFO_0004533,ENSG00000142794
EFO_0004533,ENSG00000141505
EFO_0004533,ENSG00000139540
EFO_0004533,ENSG00000134109
EFO_0004533,ENSG00000073734
EFO_0004533,ENSG00000275379
EFO_0004533,ENSG00000162551
EFO_0004533,ENSG00000139044
EFO_0004533,ENSG00000101752
EFO_0004533,ENSG00000104870
EFO_0004533,ENSG00000112293
EFO_0004533,ENSG00000008710
EFO_0004533,ENSG00000148288
EFO_0004533,ENSG00000124253
EFO_0004533,ENSG00000206013
EFO_0004533,ENSG00000148291
EFO_0004533,ENSG00000142798
EFO_0004533,ENSG00000117298
EFO_0004533,ENSG00000176920
EFO_0004533,ENSG00000078269
EFO_0004533,ENSG00000084674
EFO_0004533,ENSG00000160325
EFO_0004533,ENSG00000012504
EFO_0004533,ENSG00000135218
EFO_0004533,ENSG00000175164
EFO_0004533,ENSG00000213996
EFO_0004533,ENSG00000170374
EFO_0004533,ENSG00000160326
EFO_0004533,ENSG00000174032
EFO_0004533,ENSG00000148296
EFO_0004533,ENSG00000248144
EFO_0004533,ENSG00000120341
EFO_0004533,ENSG00000120659
EFO_0004533,ENSG00000131910
EFO_0004533,ENSG00000198743
EFO_0004533,ENSG00000196616
EFO_0004533,ENSG00000285245
EFO_0004533,ENSG00000124532
EFO_0004533,ENSG00000140961
EFO_0004533,ENSG00000148297
EFO_0004533,ENSG00000088002
EFO_0004533,ENSG00000127914
EFO_0004533,ENSG00000075151
EFO_0004533,ENSG00000148835
EFO_0004533,ENSG00000186951
EFO_0004533,ENSG00000111913
EFO_0004533,ENSG00000048405
EFO_0004533,ENSG00000112294
EFO_0004533,ENSG00000111802
EFO_0004533,ENSG00000148300
EFO_0004533,ENSG00000165702
EFO_0004533,ENSG00000076864
EFO_0004533,ENSG00000141458
EFO_0004533,ENSG00000255974
EFO_0004533,ENSG00000261915
EFO_0004533,ENSG00000105523
