diseaseFromSourceMappedId,targetId
MONDO_0001926,ENSG00000008710
MONDO_0001926,ENSG00000187535
MONDO_0001926,ENSG00000121380
MONDO_0001926,ENSG00000118762
MONDO_0001926,ENSG00000159063
