diseaseFromSourceMappedId,targetId
HP_0100806,ENSG00000171456
HP_0100806,ENSG00000161547
HP_0100806,ENSG00000134982
HP_0100806,ENSG00000168769
HP_0100806,ENSG00000139618
HP_0100806,ENSG00000134070
HP_0100806,ENSG00000141510
HP_0100806,ENSG00000111640
HP_0100806,ENSG00000008710
